"ID";"ParkingName";"global_id";"ParkingZoneNumber";"AdmArea";"District";"Address";"WorkingHours";"Price";"CarCapacity";"Longitude_WGS84";"Latitude_WGS84";"Coordinates";"geoData";
"4013124";"Парковка №4013 (24)";"64191605";"4013";"Северный административный округ";"Хорошёвский район";"4-Я Магистральная Улица, Дом 7, Строение 11";"круглосуточно";"40.0";"25";"37.5191356874076";"55.7732062344807";"55.7735588,37.5194263|55.7728573,37.5188496";"{type=MultiLineString, coordinates=[[[37.519426300253706, 55.773558799903796], [37.518849599807616, 55.77285730021806]]], center=[[37.5191379500306, 55.7732080500609]]}";
"4013125";"Парковка №4013 (25)";"64191606";"4013";"Северный административный округ";"Хорошёвский район";"4-Я Магистральная Улица, Дом 4А, Строение 1";"круглосуточно";"40.0";"5";"37.5184585363714";"55.7726874414176";"55.7725511,37.5183454|55.7728241,37.5185734";"{type=MultiLineString, coordinates=[[[37.518345399693175, 55.77255109983838], [37.51857340019711, 55.7728240997707]]], center=[[37.5184593999451, 55.7726875998046]]}";
"4013126";"Парковка №4013 (26)";"64191607";"4013";"Северный административный округ";"Хорошёвский район";"4-Я Магистральная Улица, Дом 4А, Строение 6";"круглосуточно";"40.0";"9";"37.5181354896618";"55.7723135109004";"55.7724183,37.5182274|55.7722086,37.518045";"{type=MultiLineString, coordinates=[[[37.51822739969237, 55.77241829986778], [37.51804500036719, 55.7722086001823]]], center=[[37.5181362000298, 55.772313450025]]}";
"4013127";"Парковка №4013 (27)";"64191608";"4013";"Северный административный округ";"Хорошёвский район";"1-Я Магистральная Улица, Дом 18, Строение 1";"круглосуточно";"40.0";"11";"37.5178606936622";"55.7717275691407";"55.7714723,37.51764|55.7719853,37.5180852";"{type=MultiLineString, coordinates=[[[37.51764000031125, 55.771472300090295], [37.51808519997617, 55.77198529996081]]], center=[[37.5178626001438, 55.7717288000255]]}";
"4013128";"Парковка №4013 (28)";"64191609";"4013";"Северный административный округ";"Хорошёвский район";"1-Я Магистральная Улица, Дом 25А";"круглосуточно";"40.0";"7";"37.5170572628977";"55.7710464780313";"55.7711698,37.5171572|55.7709232,37.5169587";"{type=MultiLineString, coordinates=[[[37.51715719986346, 55.77116979976771], [37.51695870003347, 55.770923200048756]]], center=[[37.5170579499485, 55.7710464999083]]}";
"4013129";"Парковка №4013 (29)";"64191610";"4013";"Северный административный округ";"Хорошёвский район";"1-Я Магистральная Улица, Дом 25А";"круглосуточно";"40.0";"3";"37.5168518595664";"55.7707950047595";"55.7708439,37.516897|55.7707451,37.5168072";"{type=MultiLineString, coordinates=[[[37.51689700014649, 55.77084389991606], [37.51680720005912, 55.770745099814924]]], center=[[37.5168521001028, 55.7707944998655]]}";
"4013130";"Парковка №4013 (30)";"64191617";"4013";"Северный административный округ";"Хорошёвский район";"1-Я Магистральная Улица, Дом 25А, Строение 1";"круглосуточно";"40.0";"14";"37.5164294316001";"55.7702862002347";"55.7706342,37.516712|55.770291,37.5164437|55.7699334,37.5161326";"{type=MultiLineString, coordinates=[[[37.51671200019855, 55.770634199845546], [37.516443700372655, 55.770291000162516], [37.516132600315046, 55.76993339994275]]], center=[[37.5164223002568, 55.7702837998941]]}";
"4013131";"Парковка №4013 (31)";"64191623";"4013";"Северный административный округ";"Хорошёвский район";"4-Я Магистральная Улица, Дом 11";"круглосуточно";"40.0";"17";"37.5168026004792";"55.770497797324";"55.7707119,37.5169721|55.770285,37.5166355";"{type=MultiLineString, coordinates=[[[37.51697210020257, 55.770711900095044], [37.516635499668965, 55.770285000072285]]], center=[[37.5168037999358, 55.7704984500837]]}";
"4013132";"Парковка №4013 (32)";"64191629";"4013";"Северный административный округ";"Хорошёвский район";"4-Я Магистральная Улица, Дом 13, Строение 1";"круглосуточно";"40.0";"5";"37.5165252788664";"55.7701488186381";"55.7702095,37.5165765|55.7700873,37.5164746";"{type=MultiLineString, coordinates=[[[37.51657650011773, 55.77020950012111], [37.51647459972348, 55.77008729976582]]], center=[[37.5165255499206, 55.7701483999434]]}";
"4013133";"Парковка №4013 (33)";"64191637";"4013";"Северный административный округ";"Хорошёвский район";"4-Я Магистральная Улица, Дом 13, Строение 2";"круглосуточно";"40.0";"6";"37.5161723337539";"55.7697231382546";"55.7698089,37.5162439|55.7696369,37.5161017";"{type=MultiLineString, coordinates=[[[37.5162438997821, 55.76980890002347], [37.51610170006589, 55.769636899996385]]], center=[[37.516172799924, 55.76972290001]]}";
"4013134";"Парковка №4013 (34)";"64191643";"4013";"Северный административный округ";"Хорошёвский район";"Хорошёвское Шоссе, Дом 80";"круглосуточно";"40.0";"3";"37.5231274502879";"55.7790613229129";"55.7791457,37.5230634|55.7789775,37.5231922";"{type=MultiLineString, coordinates=[[[37.52306340007437, 55.7791456998216], [37.52319219962151, 55.77897750019141]]], center=[[37.523127799848, 55.7790616000065]]}";
"4013135";"Парковка №4013 (35)";"64191646";"4013";"Северный административный округ";"Хорошёвский район";"Хорошёвское Шоссе, Дом 74А, Строение 4";"круглосуточно";"40.0";"31";"37.5230294738535";"55.7796015340266";"55.7789519,37.5234282|55.7792762,37.5231788|55.7805765,37.5224814";"{type=MultiLineString, coordinates=[[[37.52342819962307, 55.7789519001498], [37.523178800350735, 55.7792761999491], [37.52248139956811, 55.78057650023233]]], center=[[37.5229547995956, 55.779764200191]]}";
"4013136";"Парковка №4013 (36)";"64191647";"4013";"Северный административный округ";"Хорошёвский район";"Хорошёвское Шоссе, Дом 78";"круглосуточно";"40.0";"2";"37.5227609902044";"55.7796700936237";"55.779728,37.5227295|55.779613,37.5227925";"{type=MultiLineString, coordinates=[[[37.52272949987654, 55.77972799987191], [37.52279249962571, 55.779613000058895]]], center=[[37.5227609997511, 55.7796704999654]]}";
"4013137";"Парковка №4013 (37)";"64191648";"4013";"Северный административный округ";"Хорошёвский район";"Хорошёвское Шоссе, Дом 78А";"круглосуточно";"40.0";"10";"37.5224869516489";"55.7801856453388";"55.7804324,37.5223553|55.7799384,37.5226195";"{type=MultiLineString, coordinates=[[[37.522355300356715, 55.780432399915824], [37.52261950027169, 55.77993840021347]]], center=[[37.5224874003142, 55.7801854000646]]}";
"4014101";"Парковка №4014 (1)";"64191649";"4014";"Северный административный округ";"район Аэропорт";"Ленинградский Проспект, Дом 74, Строение 8";"круглосуточно";"40.0";"10";"37.518314161802";"55.8067612293071";"55.8068978,37.5178546|55.8066129,37.5188309";"{type=MultiLineString, coordinates=[[[37.51785459974779, 55.806897799824526], [37.51883089957834, 55.80661290016392]]], center=[[37.518342749663, 55.8067553499942]]}";
"4014102";"Парковка №4014 (2)";"64191650";"4014";"Северный административный округ";"район Аэропорт";"Ленинградский Проспект, Дом 74, Корпус 4";"круглосуточно";"40.0";"3";"37.5192708840796";"55.8064873381765";"55.8065323,37.5191233|55.8064403,37.5194411";"{type=MultiLineString, coordinates=[[[37.51912330030503, 55.80653229998254], [37.51944109999802, 55.80644030024552]]], center=[[37.5192822001515, 55.806486300114]]}";
"4014116";"Парковка №4014 (16)";"64191651";"4014";"Северный административный округ";"район Аэропорт";"Ленинградский Проспект, Дом 68";"круглосуточно";"40.0";"2";"37.5243903058771";"55.8032103033271";"55.8031541,37.5243482|55.8032656,37.5244327";"{type=MultiLineString, coordinates=[[[37.524348200238116, 55.803154099961624], [37.52443270026532, 55.80326560009833]]], center=[[37.5243904502517, 55.80320985003]]}";
"4014117";"Парковка №4014 (17)";"64191652";"4014";"Северный административный округ";"район Аэропорт";"Ленинградский Проспект, Дом 68, Строение 23";"круглосуточно";"40.0";"8";"37.5247454432851";"55.803671384";"55.8034729,37.5245923|55.8038709,37.5249007";"{type=MultiLineString, coordinates=[[[37.52459230034861, 55.80347290007836], [37.52490070007047, 55.80387089987972]]], center=[[37.5247465002095, 55.8036718999791]]}";
"4014118";"Парковка №4014 (18)";"64191653";"4014";"Северный административный округ";"район Аэропорт";"Ленинградский Проспект, Дом 68, Строение 19";"круглосуточно";"40.0";"9";"37.5252633410204";"55.8042553146276";"55.8040473,37.5250603|55.8044656,37.5254707";"{type=MultiLineString, coordinates=[[[37.525060300153754, 55.804047299776705], [37.525470699982876, 55.804465600094964]]], center=[[37.5252655000683, 55.8042564499358]]}";
"4014119";"Парковка №4014 (19)";"64191654";"4014";"Северный административный округ";"район Аэропорт";"Ленинградский Проспект, Дом 66";"круглосуточно";"40.0";"21";"37.524699717148";"55.8032898166173";"55.8030659,37.5245279|55.8035151,37.5248739";"{type=MultiLineString, coordinates=[[[37.52452790012589, 55.80306590010908], [37.5248738997323, 55.80351510020066]]], center=[[37.5247008999291, 55.8032905001549]]}";
"4014120";"Парковка №4014 (20)";"64191655";"4014";"Северный административный округ";"район Аэропорт";"Улица Лизы Чайкиной, Дом 4А, Строение 1";"круглосуточно";"40.0";"14";"37.5252893598096";"55.8040157271583";"55.8036915,37.5249892|55.8043442,37.5255954";"{type=MultiLineString, coordinates=[[[37.52498920029565, 55.80369150019508], [37.52559539961903, 55.804344199831846]]], center=[[37.5252922999573, 55.8040178500135]]}";
"4014121";"Парковка №4014 (21)";"64191656";"4014";"Северный административный округ";"район Аэропорт";"Улица Черняховского, Дом 4";"круглосуточно";"40.0";"7";"37.5335036107598";"55.802340909211";"55.8021795,37.5333121|55.8025006,37.533693";"{type=MultiLineString, coordinates=[[[37.533312100386155, 55.802179499985634], [37.53369300043966, 55.802500599804155]]], center=[[37.5335025504129, 55.8023400498949]]}";
"4014122";"Парковка №4014 (22)";"64191658";"4014";"Северный административный округ";"район Аэропорт";"Улица Черняховского, Дом 4";"круглосуточно";"40.0";"3";"37.5335183967472";"55.8026343287426";"55.8026951,37.5333939|55.8025752,37.5336394";"{type=MultiLineString, coordinates=[[[37.53339390007762, 55.80269509976948], [37.53363939976329, 55.80257520008639]]], center=[[37.5335166499205, 55.802635149928]]}";
"4014123";"Парковка №4014 (23)";"64191660";"4014";"Северный административный округ";"район Аэропорт";"Улица Черняховского, Дом 4";"круглосуточно";"40.0";"6";"37.5332967153652";"55.8024739357373";"55.8025631,37.5333081|55.8023845,37.5332853";"{type=MultiLineString, coordinates=[[[37.53330810018818, 55.80256309977824], [37.533285300047986, 55.80238449988327]]], center=[[37.5332967001181, 55.8024737998308]]}";
"4014124";"Парковка №4014 (24)";"64191663";"4014";"Северный административный округ";"район Аэропорт";"Улица Черняховского, Дом 4";"круглосуточно";"40.0";"5";"37.5335592728008";"55.8029005458048";"55.8027795,37.5334208|55.8030199,37.5336957";"{type=MultiLineString, coordinates=[[[37.5334208001288, 55.80277950013978], [37.53369569987711, 55.8030199002109]]], center=[[37.533558250003, 55.8028997001753]]}";
"4014125";"Парковка №4014 (25)";"64191666";"4014";"Северный административный округ";"район Аэропорт";"Улица Черняховского, Дом 4А";"круглосуточно";"40.0";"9";"37.5340756808768";"55.8033294697723";"55.8031624,37.533866|55.8034948,37.5342831";"{type=MultiLineString, coordinates=[[[37.53386599979372, 55.80316239980122], [37.53428310015656, 55.803494799879545]]], center=[[37.5340745499751, 55.8033285998404]]}";
"4014133";"Парковка №4014 (33)";"64191669";"4014";"Северный административный округ";"район Аэропорт";"Ленинградский Проспект, Дом 62А";"круглосуточно";"40.0";"15";"37.5313786025877";"55.8011027230177";"55.8012569,37.530866|55.800935,37.5319536";"{type=MultiLineString, coordinates=[[[37.530866000443915, 55.801256900244255], [37.53195359974154, 55.800934999975354]]], center=[[37.5314098000927, 55.8010959501098]]}";
"4014134";"Парковка №4014 (34)";"64191672";"4014";"Северный административный округ";"район Аэропорт";"Ленинградский Проспект, Дом 62А";"круглосуточно";"40.0";"13";"37.5310396496597";"55.8013221245669";"55.8013314,37.5307184|55.8013638,37.5309343|55.8013318,37.5311724|55.8012711,37.5313836";"{type=MultiLineString, coordinates=[[[37.530718400056195, 55.80133139990767], [37.530934300253264, 55.801363800021754], [37.531172399617645, 55.80133179979703], [37.53138359982917, 55.801271099875926]]], center=[[37.5310509999427, 55.8013174499488]]}";
"4014135";"Парковка №4014 (35)";"64191673";"4014";"Северный административный округ";"район Аэропорт";"Ленинградский Проспект, Дом 62, Строение 24";"круглосуточно";"40.0";"7";"37.535060291";"55.8000369305597";"55.7998947,37.5348423|55.8001774,37.5352755";"{type=MultiLineString, coordinates=[[[37.534842299624295, 55.79989470014273], [37.53527549959362, 55.80017740002948]]], center=[[37.5350588996089, 55.8000360500861]]}";
"4014137";"Парковка №4014 (37)";"64191674";"4014";"Северный административный округ";"район Аэропорт";"Красноармейская Улица, Дом 21";"круглосуточно";"40.0";"4";"37.5369639866119";"55.8023278393859";"55.8022172,37.5369278|55.802438,37.5370002";"{type=MultiLineString, coordinates=[[[37.5369277996418, 55.8022171998276], [37.53700020026043, 55.8024379997602]]], center=[[37.5369639999511, 55.8023275997939]]}";
"4015101";"Парковка №4015 (1)";"64191684";"4015";"Северный административный округ";"Савёловский район";"Улица 8 Марта, Дом 10, Строение 2";"круглосуточно";"40.0";"12";"37.5554637428133";"55.8031164069383";"55.8029197,37.5549602|55.8033116,37.5559634";"{type=MultiLineString, coordinates=[[[37.55496019976953, 55.80291969982526], [37.55596339965129, 55.803311600211124]]], center=[[37.5554617997104, 55.8031156500182]]}";
"4015102";"Парковка №4015 (2)";"64191696";"4015";"Северный административный округ";"Савёловский район";"Улица 8 Марта, Дом 8, Корпус 2";"круглосуточно";"40.0";"8";"37.555404708834";"55.8029505462384";"55.8028269,37.5550822|55.8030727,37.5557233";"{type=MultiLineString, coordinates=[[[37.55508219996827, 55.802826899881055], [37.55572329973878, 55.80307269994454]]], center=[[37.5554027498535, 55.8029497999128]]}";
"4015103";"Парковка №4015 (3)";"64191707";"4015";"Северный административный округ";"Савёловский район";"Улица Юннатов, Дом 17, Корпус 4";"круглосуточно";"40.0";"11";"37.5564253652306";"55.8033546210314";"55.8031775,37.5559876|55.8035302,37.5568593";"{type=MultiLineString, coordinates=[[[37.55598760026503, 55.803177499961095], [37.556859300263916, 55.80353020022375]]], center=[[37.5564234502644, 55.8033538500924]]}";
"4015104";"Парковка №4015 (4)";"64191717";"4015";"Северный административный округ";"Савёловский район";"Улица 8 Марта, Дом 10, Строение 6";"круглосуточно";"40.0";"3";"37.5563615644088";"55.803468764154";"55.8034066,37.5562088|55.8035294,37.5565105";"{type=MultiLineString, coordinates=[[[37.55620879962398, 55.80340659978904], [37.556510499710456, 55.80352939998528]]], center=[[37.5563596496673, 55.8034679998872]]}";
"4015106";"Парковка №4015 (6)";"64191720";"4015";"Северный административный округ";"Савёловский район";"Улица 8 Марта, Дом 6";"круглосуточно";"40.0";"5";"37.555515078268";"55.8010638019854";"55.8012697,37.5552861|55.8008596,37.5557421";"{type=MultiLineString, coordinates=[[[37.55528609957145, 55.80126969975602], [37.555742099681034, 55.8008595997915]]], center=[[37.5555140996262, 55.8010646497737]]}";
"4015107";"Парковка №4015 (7)";"64191721";"4015";"Северный административный округ";"Савёловский район";"Улица 8 Марта, Дом 1, Строение 14";"круглосуточно";"40.0";"3";"37.5569352317243";"55.7994891494053";"55.7995729,37.5568512|55.799407,37.5570175";"{type=MultiLineString, coordinates=[[[37.55685120015499, 55.79957290020249], [37.55701749987365, 55.79940699986628]]], center=[[37.5569343500144, 55.7994899500344]]}";
"4017101";"Парковка №4017 (1)";"64191722";"4017";"Юго-Восточный административный округ";"район Лефортово";"Улица Лефортовский Вал, Дом 26";"круглосуточно";"40.0";"7";"37.69621945688";"55.7552780863505";"55.7551747,37.6965085|55.7553829,37.6959264";"{type=MultiLineString, coordinates=[[[37.69650849996129, 55.75517470004503], [37.695926399742014, 55.7553829000265]]], center=[[37.6962174498517, 55.7552788000358]]}";
"4017102";"Парковка №4017 (2)";"64191723";"4017";"Юго-Восточный административный округ";"район Лефортово";"Проезд Завода Серп И Молот, Дом 3А, Строение 2";"круглосуточно";"40.0";"7";"37.6951358568933";"55.7556553863461";"55.7557602,37.6948428|55.755552,37.6954249";"{type=MultiLineString, coordinates=[[[37.69484279974403, 55.75576020016906], [37.69542489996331, 55.75555200017958]]], center=[[37.6951338498536, 55.7556561001743]]}";
"4017103";"Парковка №4017 (3)";"64191724";"4017";"Юго-Восточный административный округ";"район Лефортово";"Проезд Завода Серп И Молот, Дом 2, Корпус 4";"круглосуточно";"40.0";"9";"37.6969865847671";"55.7548350729558";"55.7549166,37.696766|55.754755,37.6972032";"{type=MultiLineString, coordinates=[[[37.69676600024084, 55.7549165998404], [37.697203200408175, 55.754754999781575]]], center=[[37.6969846003245, 55.754835799811]]}";
"4017104";"Парковка №4017 (4)";"64191725";"4017";"Юго-Восточный административный округ";"район Лефортово";"Проезд Завода Серп И Молот, Дом 4";"круглосуточно";"40.0";"10";"37.6979212883501";"55.7544969720785";"55.7546479,37.6975116|55.7543475,37.698327";"{type=MultiLineString, coordinates=[[[37.697511600130035, 55.75464789978567], [37.69832700001513, 55.75434749977141]]], center=[[37.6979193000726, 55.7544976997785]]}";
"4017105";"Парковка №4017 (5)";"64191726";"4017";"Юго-Восточный административный округ";"район Лефортово";"Проезд Завода Серп И Молот, Дом 6";"круглосуточно";"40.0";"5";"37.6988656995168";"55.7541649645698";"55.7542494,37.698614|55.7540879,37.6990834";"{type=MultiLineString, coordinates=[[[37.69861400007031, 55.754249399968046], [37.699083400348954, 55.75408789976617]]], center=[[37.6988487002097, 55.7541686498671]]}";
"4017106";"Парковка №4017 (6)";"64191729";"4017";"Юго-Восточный административный округ";"район Лефортово";"Красноказарменная Улица, Дом 12, Строение 9";"круглосуточно";"40.0";"10";"37.6987112093471";"55.7543581367769";"55.7542177,37.6991048|55.7545,37.6983136";"{type=MultiLineString, coordinates=[[[37.69910480001568, 55.754217700237525], [37.69831359984603, 55.75450000017446]]], center=[[37.6987091999308, 55.754358850206]]}";
"4017107";"Парковка №4017 (7)";"64191731";"4017";"Юго-Восточный административный округ";"район Лефортово";"Красноказарменная Улица, Дом 12, Строение 9";"круглосуточно";"40.0";"2";"37.6978555792516";"55.7546675276665";"55.7547022,37.6977624|55.7546343,37.6979448";"{type=MultiLineString, coordinates=[[[37.69776239987591, 55.75470219975236], [37.69794480009939, 55.754634299885524]]], center=[[37.6978535999877, 55.7546682498189]]}";
"4017108";"Парковка №4017 (8)";"64191734";"4017";"Юго-Восточный административный округ";"район Лефортово";"Проезд Завода Серп И Молот, Дом 8, Строение 1";"круглосуточно";"40.0";"7";"37.7000161503414";"55.7537604314645";"55.7538736,37.699703|55.7536487,37.7003253";"{type=MultiLineString, coordinates=[[[37.69970299984147, 55.75387359976681], [37.700325299669686, 55.75364870017644]]], center=[[37.7000141497556, 55.7537611499716]]}";
"4017109";"Парковка №4017 (9)";"64191737";"4017";"Юго-Восточный административный округ";"район Лефортово";"Красноказарменная Улица, Дом 12А, Строение 7";"круглосуточно";"40.0";"29";"37.7022477563065";"55.7530811784154";"55.7535536,37.7009583|55.7526102,37.7035332";"{type=MultiLineString, coordinates=[[[37.7009583002296, 55.753553599948546], [37.703533199718976, 55.75261019990363]]], center=[[37.7022457499743, 55.7530818999261]]}";
"4017110";"Парковка №4017 (10)";"64191739";"4017";"Юго-Восточный административный округ";"район Лефортово";"Проезд Завода Серп И Молот, Дом 10";"круглосуточно";"40.0";"19";"37.7015704559082";"55.7531913337891";"55.7533543,37.7011165|55.7530298,37.7020204";"{type=MultiLineString, coordinates=[[[37.701116499839344, 55.75335430021895], [37.70202039994958, 55.75302979989459]]], center=[[37.7015684498945, 55.7531920500568]]}";
"4017111";"Парковка №4017 (11)";"64191742";"4017";"Юго-Восточный административный округ";"район Лефортово";"Проезд Завода Серп И Молот, Дом 10";"круглосуточно";"40.0";"4";"37.7023858423092";"55.7528988834102";"55.7529407,37.7022712|55.7528585,37.7024965";"{type=MultiLineString, coordinates=[[[37.70227119969546, 55.752940699907214], [37.702496499863656, 55.7528584998218]]], center=[[37.7023838497796, 55.7528995998645]]}";
"4017112";"Парковка №4017 (12)";"64191743";"4017";"Юго-Восточный административный округ";"район Лефортово";"Проезд Завода Серп И Молот, Дом 10";"круглосуточно";"40.0";"7";"37.7030979808752";"55.7526343203447";"55.7527188,37.7028707|55.7525513,37.7033213";"{type=MultiLineString, coordinates=[[[37.70287070028178, 55.752718799873975], [37.703321299719846, 55.75255130012048]]], center=[[37.7030960000008, 55.7526350499973]]}";
"4017113";"Парковка №4017 (13)";"64191744";"4017";"Юго-Восточный административный округ";"район Лефортово";"Красноказарменная Улица, Дом 14А, Строение 2";"круглосуточно";"40.0";"12";"37.7049634458568";"55.7520962260261";"55.7522962,37.7044156|55.7518977,37.7055073";"{type=MultiLineString, coordinates=[[[37.70441559955118, 55.75229620016351], [37.705507299658095, 55.75189770008044]]], center=[[37.7049614496046, 55.7520969501219]]}";
"4017114";"Парковка №4017 (14)";"64191745";"4017";"Юго-Восточный административный округ";"район Лефортово";"Красноказарменная Улица, Дом 14А, Строение 2";"круглосуточно";"40.0";"7";"37.7048192444192";"55.7522407776786";"55.7523498,37.7045202|55.7521332,37.7051143";"{type=MultiLineString, coordinates=[[[37.70452020028121, 55.752349800189876], [37.70511430019605, 55.75213320000058]]], center=[[37.7048172502386, 55.7522415000953]]}";
"4017115";"Парковка №4017 (15)";"64191746";"4017";"Юго-Восточный административный округ";"район Лефортово";"Красноказарменная Улица, Дом 14А, Строение 9";"круглосуточно";"40.0";"6";"37.7055434901052";"55.7519844760408";"55.752072,37.7053048|55.7518984,37.7057782";"{type=MultiLineString, coordinates=[[[37.70530479963012, 55.75207199975298], [37.70577820010675, 55.75189839976397]]], center=[[37.7055414998684, 55.7519851997585]]}";
"4017116";"Парковка №4017 (16)";"64191747";"4017";"Юго-Восточный административный округ";"район Лефортово";"Красноказарменная Улица, Дом 14А, Строение 16";"круглосуточно";"40.0";"6";"37.706085756654";"55.751655337928";"55.7517739,37.7058265|55.7515384,37.7063414";"{type=MultiLineString, coordinates=[[[37.70582649982466, 55.75177389988438], [37.70634139977246, 55.75153839981733]]], center=[[37.7060839497986, 55.7516561498508]]}";
"3019462";"Парковка №3019 (362)";"64191751";"3019";"Южный административный округ";"Даниловский район";"улица Серпуховский Вал, дом 17";"круглосуточно";"40.0";"6";"37.6109245521656";"55.711192130603";"55.7114482,37.610946|55.7109359,37.6109031";"{type=MultiLineString, coordinates=[[[37.61094600023977, 55.71144819978309], [37.610903100295054, 55.71093589996558]]], center=[[37.6109245502674, 55.7111920498743]]}";
"3019463";"Парковка №3019 (363)";"64191758";"3019";"Южный административный округ";"Даниловский район";"улица Серпуховский Вал, дом 17";"круглосуточно";"40.0";"3";"37.610815905513";"55.7113212634375";"55.7114421,37.6108226|55.7112003,37.6108092";"{type=MultiLineString, coordinates=[[[37.61082259956749, 55.711442100051286], [37.61080920029672, 55.7112002998024]]], center=[[37.6108158999321, 55.7113211999269]]}";
"3019464";"Парковка №3019 (364)";"64191766";"3019";"Южный административный округ";"Даниловский район";"улица Серпуховский Вал, дом 17";"круглосуточно";"40.0";"2";"37.6108910070397";"55.7107844565189";"55.7108671,37.610895|55.7107017,37.610887";"{type=MultiLineString, coordinates=[[[37.610895000186126, 55.7108671000255], [37.61088699979021, 55.71070170001215]]], center=[[37.6108909999882, 55.7107844000189]]}";
"3019465";"Парковка №3019 (365)";"64191775";"3019";"Южный административный округ";"Даниловский район";"улица Серпуховский Вал, дом 19, строение 17";"круглосуточно";"40.0";"5";"37.6107803552991";"55.7108725351482";"55.7110326,37.6107931|55.7107123,37.6107676";"{type=MultiLineString, coordinates=[[[37.61079309979188, 55.71103260004873], [37.61076760021423, 55.71071229997035]]], center=[[37.610780350003, 55.7108724500095]]}";
"3019466";"Парковка №3019 (366)";"64191781";"3019";"Южный административный округ";"Даниловский район";"улица Серпуховский Вал, дом 19, строение 16";"круглосуточно";"40.0";"2";"37.6107475155991";"55.7105450328337";"55.7106314,37.6107582|55.7104584,37.6107368";"{type=MultiLineString, coordinates=[[[37.61075820024311, 55.710631400125806], [37.61073679967809, 55.71045840019505]]], center=[[37.6107474999606, 55.7105449001604]]}";
"3019467";"Парковка №3019 (367)";"64191783";"3019";"Южный административный округ";"Даниловский район";"4-й Рощинский проезд, дом 5 ";"круглосуточно";"40.0";"3";"37.6107247527132";"55.7102834788874";"55.7103934,37.6107274|55.7101735,37.6107221";"{type=MultiLineString, coordinates=[[[37.61072739970696, 55.710393400145975], [37.610722099646786, 55.71017350012335]]], center=[[37.6107247496769, 55.7102834501347]]}";
"3019468";"Парковка №3019 (368)";"64191784";"3019";"Южный административный округ";"Даниловский район";"4-й Рощинский проезд, дом 5 ";"круглосуточно";"40.0";"3";"37.6107113108156";"55.7100569539912";"55.7101562,37.6107207|55.7099575,37.6107019";"{type=MultiLineString, coordinates=[[[37.610720700071575, 55.71015619986078], [37.610701900129285, 55.70995749984415]]], center=[[37.6107113001004, 55.7100568498525]]}";
"3019469";"Парковка №3019 (369)";"64191785";"3019";"Южный административный округ";"Даниловский район";"4-й Рощинский проезд, дом 5 ";"круглосуточно";"40.0";"2";"37.6108340117005";"55.7100686285769";"55.7101373,37.6108387|55.7099998,37.6108293";"{type=MultiLineString, coordinates=[[[37.61083870007234, 55.710137299831345], [37.61082930010121, 55.709999799754556]]], center=[[37.6108340000867, 55.710068549793]]}";
"3019470";"Парковка №3019 (370)";"64191786";"3019";"Южный административный округ";"Даниловский район";"4-й Рощинский проезд, дом 7/17";"круглосуточно";"40.0";"2";"37.6108642092316";"55.709264535266";"55.7093364,37.6108602|55.7091928,37.6108682";"{type=MultiLineString, coordinates=[[[37.61086020035034, 55.70933639983584], [37.61086819984796, 55.70919279989406]]], center=[[37.6108642000992, 55.709264599865]]}";
"3019471";"Парковка №3019 (371)";"64191787";"3019";"Южный административный округ";"Даниловский район";"4-й Рощинский проезд, дом 7/16, строение 2";"круглосуточно";"40.0";"2";"37.6108541720809";"55.7089980531719";"55.7090682,37.6108642|55.7089276,37.6108441";"{type=MultiLineString, coordinates=[[[37.61086419964998, 55.709068200189385], [37.61084409984552, 55.70892759997886]]], center=[[37.6108541497478, 55.7089979000841]]}";
"3019472";"Парковка №3019 (372)";"64191788";"3019";"Южный административный округ";"Даниловский район";"4-й Рощинский проезд, дом 7/16 ";"круглосуточно";"40.0";"2";"37.6107006271631";"55.7082675840169";"55.7083171,37.6107066|55.7082178,37.6106946";"{type=MultiLineString, coordinates=[[[37.61070660011487, 55.70831709989594], [37.61069460041931, 55.70821780025113]]], center=[[37.6107006002671, 55.7082674500735]]}";
"3019473";"Парковка №3019 (373)";"64191789";"3019";"Южный административный округ";"Даниловский район";"улица Серпуховский Вал, дом 13";"круглосуточно";"40.0";"3";"37.6136282079885";"55.7111906833949";"55.7113288,37.613647|55.7110523,37.6136094";"{type=MultiLineString, coordinates=[[[37.61364699983884, 55.71132880013086], [37.61360939995429, 55.711052299758954]]], center=[[37.6136281998965, 55.7111905499449]]}";
"3019474";"Парковка №3019 (374)";"64191790";"3019";"Южный административный округ";"Даниловский район";"улица Серпуховский Вал, дом 13А";"круглосуточно";"40.0";"4";"37.6135973512962";"55.7106956259327";"55.7108966,37.6135933|55.7104947,37.6136014";"{type=MultiLineString, coordinates=[[[37.61359330034778, 55.71089660011614], [37.61360139955838, 55.71049469988888]]], center=[[37.6135973499531, 55.7106956500025]]}";
"3019475";"Парковка №3019 (375)";"64191791";"3019";"Южный административный округ";"Даниловский район";"улица Серпуховский Вал, дом 17, корпус 1";"круглосуточно";"40.0";"11";"37.613501266524";"55.7109666000096";"55.7113348,37.6135316|55.7109812,37.6134861|55.7105838,37.6134861";"{type=MultiLineString, coordinates=[[[37.61353159956248, 55.71133480018311], [37.61348609989336, 55.710981199882035], [37.61348609989336, 55.7105838001446]]], center=[[37.6135088497279, 55.7109593001639]]}";
